episode,frameNumber,centerImage,LeftImage,rightImage,steer,throttle,forwardSpeed
00000,3128,CameraRGB__03094,LeftRGB__03094,RightRGB__03094,0.0006503493641503155,0.12302151322364807,1.5545759201049805
00000,3130,CameraRGB__03096,LeftRGB__03096,RightRGB__03096,0.00042889712494798005,0.18516473472118378,1.450610637664795
00000,3132,CameraRGB__03098,LeftRGB__03098,RightRGB__03098,0.00026078507653437555,0.13095958530902863,1.439689040184021
00000,3134,CameraRGB__03100,LeftRGB__03100,RightRGB__03100,8.998623525258154e-05,0.09822603315114975,1.4133028984069824
00000,3136,CameraRGB__03102,LeftRGB__03102,RightRGB__03102,-0.00016115661128424108,0.1082191914319992,1.3540229797363281
00000,3138,CameraRGB__03104,LeftRGB__03104,RightRGB__03104,-0.0004070951254107058,0.12136818468570709,1.2949082851409912
00000,3140,CameraRGB__03106,LeftRGB__03106,RightRGB__03106,-0.0006876758416183293,0.0,0.2999767065048218
00000,3142,CameraRGB__03108,LeftRGB__03108,RightRGB__03108,-0.0006611432181671262,0.0,0.23561839759349823
00000,3144,CameraRGB__03110,LeftRGB__03110,RightRGB__03110,-0.0006697734352201223,0.0,0.2650221586227417
00000,3146,CameraRGB__03112,LeftRGB__03112,RightRGB__03112,-0.0006766686565242708,0.0,0.24812902510166168
00000,3148,CameraRGB__03114,LeftRGB__03114,RightRGB__03114,-0.0006890919175930321,0.0,0.22590701282024384
00000,3150,CameraRGB__03116,LeftRGB__03116,RightRGB__03116,-0.0006649994174949825,0.0,0.20455415546894073
00000,3152,CameraRGB__03118,LeftRGB__03118,RightRGB__03118,0.0021752009633928537,0.0,0.18498913943767548
00000,3154,CameraRGB__03120,LeftRGB__03120,RightRGB__03120,0.0021591915283352137,0.0,0.16723975539207458
00000,3156,CameraRGB__03122,LeftRGB__03122,RightRGB__03122,0.0021580783650279045,0.0,0.15117572247982025
00000,3158,CameraRGB__03124,LeftRGB__03124,RightRGB__03124,0.0021575980354100466,0.0,0.13664865493774414
00000,3160,CameraRGB__03126,LeftRGB__03126,RightRGB__03126,0.0021572101395577192,0.0,0.12351479381322861
00000,3162,CameraRGB__03128,LeftRGB__03128,RightRGB__03128,0.0021588716190308332,0.0,-0.0007268270128406584
00000,3164,CameraRGB__03130,LeftRGB__03130,RightRGB__03130,0.0021591931581497192,0.0,-0.0011543463915586472
00000,3166,CameraRGB__03132,LeftRGB__03132,RightRGB__03132,0.002159122144803405,0.0,-0.0005536192329600453
00000,3168,CameraRGB__03134,LeftRGB__03134,RightRGB__03134,0.0021592164412140846,0.0,-0.00030824702116660774
00000,3170,CameraRGB__03136,LeftRGB__03136,RightRGB__03136,0.002159254392609,0.0,-0.00012768222950398922
00000,3172,CameraRGB__03138,LeftRGB__03138,RightRGB__03138,0.00215927348472178,0.0,-7.902323704911396e-05
00000,3174,CameraRGB__03140,LeftRGB__03140,RightRGB__03140,0.002159292344003916,0.0,-3.071339233429171e-05
00000,3176,CameraRGB__03142,LeftRGB__03142,RightRGB__03142,0.002159292344003916,0.0,-1.9458677343209274e-05
00000,3178,CameraRGB__03144,LeftRGB__03144,RightRGB__03144,0.002159292344003916,0.0,-4.553868166112807e-06
00000,3180,CameraRGB__03146,LeftRGB__03146,RightRGB__03146,0.002159292344003916,0.0,-1.7172742445836775e-06
00000,3182,CameraRGB__03148,LeftRGB__03148,RightRGB__03148,0.002159292344003916,0.0,-1.973545295186341e-06
00000,3184,CameraRGB__03150,LeftRGB__03150,RightRGB__03150,0.002159292344003916,0.0,-1.6369097011192935e-06
00000,3186,CameraRGB__03152,LeftRGB__03152,RightRGB__03152,0.002159292344003916,0.0,-2.627793946885504e-07
00000,3188,CameraRGB__03154,LeftRGB__03154,RightRGB__03154,0.002159292344003916,0.0,-1.006493107524875e-06
00000,3190,CameraRGB__03156,LeftRGB__03156,RightRGB__03156,0.002159292344003916,0.0,-1.0596186683642372e-07
00000,3192,CameraRGB__03158,LeftRGB__03158,RightRGB__03158,0.002159292344003916,0.0,-8.49621187626326e-07
00000,3194,CameraRGB__03160,LeftRGB__03160,RightRGB__03160,0.002159292344003916,0.0,Not Available
00000,3196,CameraRGB__03162,LeftRGB__03162,RightRGB__03162,0.002159292344003916,0.0,2.287931465616566e-06
00000,3198,CameraRGB__03164,LeftRGB__03164,RightRGB__03164,0.002159292344003916,0.0,1.7210321630045655e-06
00000,3200,CameraRGB__03166,LeftRGB__03166,RightRGB__03166,0.002159292344003916,0.0,5.3584308545850945e-08
00000,3202,CameraRGB__03168,LeftRGB__03168,RightRGB__03168,0.002159292344003916,0.0,1.819605870423402e-07
00000,3204,CameraRGB__03170,LeftRGB__03170,RightRGB__03170,0.002159292344003916,0.0,1.1232336305511126e-07
00000,3206,CameraRGB__03172,LeftRGB__03172,RightRGB__03172,0.002159292344003916,0.0,-1.6166295324637758e-07
00000,3208,CameraRGB__03174,LeftRGB__03174,RightRGB__03174,0.002159292344003916,0.0,1.0101948078045098e-07
00000,3210,CameraRGB__03176,LeftRGB__03176,RightRGB__03176,0.002159292344003916,0.0,1.7758596015937655e-07
00000,3212,CameraRGB__03178,LeftRGB__03178,RightRGB__03178,0.002159292344003916,0.0,8.955516506148342e-08
00000,3214,CameraRGB__03180,LeftRGB__03180,RightRGB__03180,0.0021593114361166954,0.0,1.3990343461500743e-07
00000,3216,CameraRGB__03182,LeftRGB__03182,RightRGB__03182,0.0021593114361166954,0.0,-5.86345436204283e-07
00000,3218,CameraRGB__03184,LeftRGB__03184,RightRGB__03184,0.0021593114361166954,0.0,1.831137296903762e-06
00000,3220,CameraRGB__03186,LeftRGB__03186,RightRGB__03186,0.0021593114361166954,0.0,-5.279986226014444e-07
00000,3222,CameraRGB__03188,LeftRGB__03188,RightRGB__03188,0.0021593114361166954,0.0,-1.221867364620266e-06
00000,3224,CameraRGB__03190,LeftRGB__03190,RightRGB__03190,0.0021593114361166954,0.0,-3.2659517046340625e-07
00000,3226,CameraRGB__03192,LeftRGB__03192,RightRGB__03192,0.0021593114361166954,0.0,-1.0357231303714798e-06
00000,3228,CameraRGB__03194,LeftRGB__03194,RightRGB__03194,0.0021593114361166954,0.0,-3.9097346871130867e-07
00000,3230,CameraRGB__03196,LeftRGB__03196,RightRGB__03196,0.0021593114361166954,0.0,1.8710942413235898e-06
00000,3232,CameraRGB__03198,LeftRGB__03198,RightRGB__03198,0.0021593114361166954,0.0,-3.3659708265076915e-07
00000,3234,CameraRGB__03200,LeftRGB__03200,RightRGB__03200,0.0021593114361166954,0.0,-1.1602298854995752e-06
00000,3236,CameraRGB__03202,LeftRGB__03202,RightRGB__03202,0.0021593114361166954,0.0,-3.3622904993535485e-07
00000,3238,CameraRGB__03204,LeftRGB__03204,RightRGB__03204,0.0021593114361166954,0.0,-1.270215648219164e-06
00000,3240,CameraRGB__03206,LeftRGB__03206,RightRGB__03206,0.0021593114361166954,0.0,3.1876461470403683e-09
00000,3242,CameraRGB__03208,LeftRGB__03208,RightRGB__03208,0.0021593114361166954,0.0,1.0394615657105533e-07
00000,3244,CameraRGB__03210,LeftRGB__03210,RightRGB__03210,0.0021593114361166954,0.0,Not Available
00000,3246,CameraRGB__03212,LeftRGB__03212,RightRGB__03212,0.0021593114361166954,0.0,-1.214202871580028e-08
00000,3248,CameraRGB__03214,LeftRGB__03214,RightRGB__03214,0.0021593114361166954,0.0,-3.414254123867977e-08
00000,3250,CameraRGB__03216,LeftRGB__03216,RightRGB__03216,0.0021593114361166954,0.0,-4.170148670823437e-08
00000,3252,CameraRGB__03218,LeftRGB__03218,RightRGB__03218,0.0021593114361166954,0.0,-1.1705885150092854e-08
00000,3254,CameraRGB__03220,LeftRGB__03220,RightRGB__03220,0.0021593114361166954,0.0,9.99401716939019e-09
00000,3256,CameraRGB__03222,LeftRGB__03222,RightRGB__03222,0.0021593114361166954,0.0,3.360763685122947e-07
00000,3258,CameraRGB__03224,LeftRGB__03224,RightRGB__03224,0.0021593114361166954,0.0,2.641646119627694e-07
00000,3260,CameraRGB__03226,LeftRGB__03226,RightRGB__03226,0.0021593114361166954,0.0,2.461462997871422e-07
00000,3262,CameraRGB__03228,LeftRGB__03228,RightRGB__03228,0.0021593114361166954,0.0,-3.2047839226834185e-07
00000,3264,CameraRGB__03230,LeftRGB__03230,RightRGB__03230,0.0021593114361166954,0.0,-2.887545349494758e-07
00000,3266,CameraRGB__03232,LeftRGB__03232,RightRGB__03232,0.0021593114361166954,0.0,1.7546046393590586e-08
00000,3268,CameraRGB__03234,LeftRGB__03234,RightRGB__03234,0.0021593114361166954,0.0,5.182624107646916e-08
00000,3270,CameraRGB__03236,LeftRGB__03236,RightRGB__03236,0.0021593114361166954,0.0,1.5823573562556703e-08
00000,3272,CameraRGB__03238,LeftRGB__03238,RightRGB__03238,0.0021593114361166954,0.0,4.879335691043707e-08
00000,3274,CameraRGB__03240,LeftRGB__03240,RightRGB__03240,0.0021593114361166954,0.0,4.770323016600742e-07
00000,3276,CameraRGB__03242,LeftRGB__03242,RightRGB__03242,0.0021593114361166954,0.0,-1.825296635615814e-06
00000,3278,CameraRGB__03244,LeftRGB__03244,RightRGB__03244,0.0021593114361166954,0.0,-6.179024012453738e-07
00000,3280,CameraRGB__03246,LeftRGB__03246,RightRGB__03246,0.0021593114361166954,0.0,1.7588986338523682e-06
00000,3282,CameraRGB__03248,LeftRGB__03248,RightRGB__03248,0.0021593114361166954,0.0,-3.3082272921092226e-07
00000,3284,CameraRGB__03250,LeftRGB__03250,RightRGB__03250,0.0021593114361166954,0.0,-9.77976696958649e-07
00000,3286,CameraRGB__03252,LeftRGB__03252,RightRGB__03252,0.0021593114361166954,0.0,-3.3441227742514457e-07
00000,3288,CameraRGB__03254,LeftRGB__03254,RightRGB__03254,0.0021593114361166954,0.0,-1.2684234889093204e-06
00000,3290,CameraRGB__03256,LeftRGB__03256,RightRGB__03256,0.0021593114361166954,0.0,4.284789412167811e-09
00000,3292,CameraRGB__03258,LeftRGB__03258,RightRGB__03258,0.0021593114361166954,0.0,-6.464784974014037e-07
00000,3294,CameraRGB__03260,LeftRGB__03260,RightRGB__03260,0.0021593114361166954,0.0,Not Available
00000,3296,CameraRGB__03262,LeftRGB__03262,RightRGB__03262,0.0021593114361166954,0.0,-9.381021186527505e-07
00000,3298,CameraRGB__03264,LeftRGB__03264,RightRGB__03264,0.0021593114361166954,0.0,-1.4075762919674162e-06
00000,3300,CameraRGB__03266,LeftRGB__03266,RightRGB__03266,0.0021593114361166954,0.0,-1.8684420410863822e-07
00000,3302,CameraRGB__03268,LeftRGB__03268,RightRGB__03268,0.002159292344003916,0.0,1.8923767584055895e-06
00000,3304,CameraRGB__03270,LeftRGB__03270,RightRGB__03270,0.002159292344003916,0.0,2.174279416067293e-06
00000,3306,CameraRGB__03272,LeftRGB__03272,RightRGB__03272,0.0021593114361166954,0.0,-1.6881871260920889e-06
00000,3308,CameraRGB__03274,LeftRGB__03274,RightRGB__03274,0.0021593114361166954,0.0,5.347701304003749e-08
00000,3310,CameraRGB__03276,LeftRGB__03276,RightRGB__03276,0.0021593114361166954,0.0,2.469245785619023e-08
00000,3312,CameraRGB__03278,LeftRGB__03278,RightRGB__03278,0.0021593114361166954,0.0,8.595053202498093e-08
00000,3314,CameraRGB__03280,LeftRGB__03280,RightRGB__03280,0.0021593114361166954,0.0,5.3284214374116345e-08
00000,3316,CameraRGB__03282,LeftRGB__03282,RightRGB__03282,0.0021593114361166954,0.0,1.847705135560318e-07
00000,3318,CameraRGB__03284,LeftRGB__03284,RightRGB__03284,0.0021593114361166954,0.0,3.1902018235996366e-06
00000,3320,CameraRGB__03286,LeftRGB__03286,RightRGB__03286,0.0021593114361166954,0.0,1.5901809646834408e-08
00000,3322,CameraRGB__03288,LeftRGB__03288,RightRGB__03288,0.0021593114361166954,0.0,2.9533907763834577e-06
00000,3324,CameraRGB__03290,LeftRGB__03290,RightRGB__03290,0.0021593114361166954,0.0,2.1790302895396962e-08
00000,3326,CameraRGB__03292,LeftRGB__03292,RightRGB__03292,0.0021593114361166954,0.0,4.949195542280904e-08
00000,3328,CameraRGB__03294,LeftRGB__03294,RightRGB__03294,0.0021593114361166954,0.0,1.0183504706162694e-08
00000,3330,CameraRGB__03296,LeftRGB__03296,RightRGB__03296,0.0021593114361166954,0.0,-2.6340092063037446e-06
00000,3332,CameraRGB__03298,LeftRGB__03298,RightRGB__03298,0.0021593114361166954,0.0,-1.0365099711862058e-07
00000,3334,CameraRGB__03300,LeftRGB__03300,RightRGB__03300,0.0021593114361166954,0.0,-7.773902410690425e-08
00000,3336,CameraRGB__03302,LeftRGB__03302,RightRGB__03302,0.0021593114361166954,0.0,4.579063794807325e-09
00000,3338,CameraRGB__03304,LeftRGB__03304,RightRGB__03304,0.0021593114361166954,0.0,-7.889370579050592e-08
00000,3340,CameraRGB__03306,LeftRGB__03306,RightRGB__03306,0.002194765955209732,0.75,0.008657851256430149
00000,3342,CameraRGB__03308,LeftRGB__03308,RightRGB__03308,0.0017168562626466155,0.75,0.3715042173862457
00000,3344,CameraRGB__03310,LeftRGB__03310,RightRGB__03310,0.0023516479413956404,0.7425962686538696,1.0732933282852173
00000,3346,CameraRGB__03312,LeftRGB__03312,RightRGB__03312,0.0022071432322263718,0.13973456621170044,1.6592096090316772
00000,3348,CameraRGB__03314,LeftRGB__03314,RightRGB__03314,0.0020515695214271545,0.1319837123155594,1.7894800901412964
00000,3350,CameraRGB__03316,LeftRGB__03316,RightRGB__03316,0.001848571002483368,0.3557482659816742,1.7604029178619385
00000,3352,CameraRGB__03318,LeftRGB__03318,RightRGB__03318,0.0016872143605723977,0.4016765356063843,1.8825833797454834
00000,3354,CameraRGB__03320,LeftRGB__03320,RightRGB__03320,0.0015205868985503912,0.3230167329311371,2.100425958633423
00000,3356,CameraRGB__03322,LeftRGB__03322,RightRGB__03322,0.0013727386249229312,0.3069480359554291,2.260730028152466
00000,3358,CameraRGB__03324,LeftRGB__03324,RightRGB__03324,0.0012199262855574489,0.33832797408103943,2.375004768371582
00000,3360,CameraRGB__03326,LeftRGB__03326,RightRGB__03326,0.0011029832530766726,0.34627917408943176,2.49984073638916
00000,3362,CameraRGB__03328,LeftRGB__03328,RightRGB__03328,0.0010060948552563787,0.3390692472457886,2.628692150115967
00000,3364,CameraRGB__03330,LeftRGB__03330,RightRGB__03330,0.0008915619109757245,0.33862102031707764,2.744727373123169
00000,3366,CameraRGB__03332,LeftRGB__03332,RightRGB__03332,0.0008430983289144933,0.3391645550727844,2.851520538330078
00000,3368,CameraRGB__03334,LeftRGB__03334,RightRGB__03334,0.0008102152496576309,0.341067910194397,2.9526565074920654
00000,3370,CameraRGB__03336,LeftRGB__03336,RightRGB__03336,0.0008194796391762793,0.75,3.0487890243530273
00000,3372,CameraRGB__03338,LeftRGB__03338,RightRGB__03338,0.0008757917094044387,0.75,3.3649380207061768
00000,3374,CameraRGB__03340,LeftRGB__03340,RightRGB__03340,0.0009881984442472458,0.75,3.9079437255859375
00000,3376,CameraRGB__03342,LeftRGB__03342,RightRGB__03342,0.0011403604876250029,0.75,4.4853739738464355
00000,3378,CameraRGB__03344,LeftRGB__03344,RightRGB__03344,0.0017460798844695091,0.6232219338417053,5.062635898590088
00000,3380,CameraRGB__03346,LeftRGB__03346,RightRGB__03346,0.002604765584692359,0.0,5.272073745727539
00000,3382,CameraRGB__03348,LeftRGB__03348,RightRGB__03348,0.0037769561167806387,0.0,4.4974365234375
00000,3384,CameraRGB__03350,LeftRGB__03350,RightRGB__03350,0.0032118537928909063,0.1868092268705368,4.018697261810303
00000,3386,CameraRGB__03352,LeftRGB__03352,RightRGB__03352,0.005329021252691746,0.5008745193481445,3.770263671875
00000,3388,CameraRGB__03354,LeftRGB__03354,RightRGB__03354,0.008036782033741474,0.36334922909736633,3.879194974899292
00000,3390,CameraRGB__03356,LeftRGB__03356,RightRGB__03356,0.011419866234064102,0.2401769757270813,3.9764318466186523
00000,3392,CameraRGB__03358,LeftRGB__03358,RightRGB__03358,0.012860759161412716,0.2957364618778229,3.9321272373199463
00000,3394,CameraRGB__03360,LeftRGB__03360,RightRGB__03360,0.01812579669058323,0.3403916656970978,3.896599292755127
00000,3396,CameraRGB__03362,LeftRGB__03362,RightRGB__03362,0.020461907610297203,0.3186245262622833,3.9133694171905518
00000,3398,CameraRGB__03364,LeftRGB__03364,RightRGB__03364,0.028636176139116287,0.30278587341308594,3.925267219543457
00000,3400,CameraRGB__03366,LeftRGB__03366,RightRGB__03366,0.03881974518299103,0.31235092878341675,3.917673349380493
00000,3402,CameraRGB__03368,LeftRGB__03368,RightRGB__03368,0.05980472266674042,0.3193681538105011,3.912144660949707
00000,3404,CameraRGB__03370,LeftRGB__03370,RightRGB__03370,0.0759836733341217,0.3157315254211426,3.9147982597351074
00000,3406,CameraRGB__03372,LeftRGB__03372,RightRGB__03372,0.11170941591262817,0.31421154737472534,3.916010618209839
00000,3408,CameraRGB__03374,LeftRGB__03374,RightRGB__03374,0.17388944327831268,0.3256634473800659,3.9069664478302
00000,3410,CameraRGB__03376,LeftRGB__03376,RightRGB__03376,0.2296072542667389,0.33183780312538147,3.9034130573272705
00000,3412,CameraRGB__03378,LeftRGB__03378,RightRGB__03378,0.3162265419960022,0.3460269570350647,3.891746997833252
00000,3414,CameraRGB__03380,LeftRGB__03380,RightRGB__03380,0.3963731825351715,0.37978294491767883,3.8659472465515137
00000,3416,CameraRGB__03382,LeftRGB__03382,RightRGB__03382,0.4547414183616638,0.3541886508464813,3.885983467102051
00000,3418,CameraRGB__03384,LeftRGB__03384,RightRGB__03384,0.4789658486843109,0.34194716811180115,3.8971431255340576
00000,3420,CameraRGB__03386,LeftRGB__03386,RightRGB__03386,0.4599088728427887,0.31254303455352783,3.9235076904296875
00000,3422,CameraRGB__03388,LeftRGB__03388,RightRGB__03388,0.43274635076522827,0.3085962235927582,3.929250717163086
00000,3424,CameraRGB__03390,LeftRGB__03390,RightRGB__03390,0.3990474343299866,0.3099697232246399,3.9297282695770264
00000,3426,CameraRGB__03392,LeftRGB__03392,RightRGB__03392,0.35489964485168457,0.75,3.9321467876434326
00000,3428,CameraRGB__03394,LeftRGB__03394,RightRGB__03394,0.3177659213542938,0.75,4.174815654754639
00000,3430,CameraRGB__03396,LeftRGB__03396,RightRGB__03396,0.27044233679771423,0.75,4.693035125732422
00000,3432,CameraRGB__03398,LeftRGB__03398,RightRGB__03398,0.22084908187389374,0.3909890353679657,5.264884948730469
00000,3434,CameraRGB__03400,LeftRGB__03400,RightRGB__03400,0.15883342921733856,0.009898809716105461,5.548257350921631
00000,3436,CameraRGB__03402,LeftRGB__03402,RightRGB__03402,0.11509551107883453,0.75,5.288814544677734
00000,3438,CameraRGB__03404,LeftRGB__03404,RightRGB__03404,0.07568128407001495,0.75,5.364050388336182
00000,3440,CameraRGB__03406,LeftRGB__03406,RightRGB__03406,0.029581332579255104,0.75,5.8497233390808105
00000,3442,CameraRGB__03408,LeftRGB__03408,RightRGB__03408,0.004853139165788889,0.75,6.4606475830078125
00000,3444,CameraRGB__03410,LeftRGB__03410,RightRGB__03410,-0.014514780603349209,0.75,7.0197343826293945
00000,3446,CameraRGB__03412,LeftRGB__03412,RightRGB__03412,-0.03258701041340828,0.75,7.544388771057129
00000,3448,CameraRGB__03414,LeftRGB__03414,RightRGB__03414,-0.038722001016139984,0.75,8.042800903320312
00000,3450,CameraRGB__03416,LeftRGB__03416,RightRGB__03416,-0.02154862880706787,0.75,8.520183563232422
00000,3452,CameraRGB__03418,LeftRGB__03418,RightRGB__03418,-0.014749444089829922,0.75,8.976844787597656
00000,3454,CameraRGB__03420,LeftRGB__03420,RightRGB__03420,-0.009286580607295036,0.75,9.413034439086914
00000,3456,CameraRGB__03422,LeftRGB__03422,RightRGB__03422,-0.005373502150177956,0.28430771827697754,9.789874076843262
00000,3458,CameraRGB__03424,LeftRGB__03424,RightRGB__03424,0.0027887788601219654,0.35515159368515015,9.738523483276367
00000,3460,CameraRGB__03426,LeftRGB__03426,RightRGB__03426,0.0018528655637055635,0.7123674154281616,9.474969863891602
00000,3462,CameraRGB__03428,LeftRGB__03428,RightRGB__03428,0.0010157183278352022,0.6233181357383728,9.539528846740723
00000,3464,CameraRGB__03430,LeftRGB__03430,RightRGB__03430,0.0006082507316023111,0.381626158952713,9.718500137329102
00000,3466,CameraRGB__03432,LeftRGB__03432,RightRGB__03432,0.0004071150906383991,0.4705893397331238,9.652182579040527
00000,3468,CameraRGB__03434,LeftRGB__03434,RightRGB__03434,0.0035389151889830828,0.6259506940841675,9.538430213928223
00000,3470,CameraRGB__03436,LeftRGB__03436,RightRGB__03436,0.000858890067320317,0.542312741279602,9.599299430847168
00000,3472,CameraRGB__03438,LeftRGB__03438,RightRGB__03438,-0.00012632565631065518,0.45263707637786865,9.668753623962402
00000,3474,CameraRGB__03440,LeftRGB__03440,RightRGB__03440,-0.0008078364771790802,0.5118618607521057,9.62055778503418
00000,3476,CameraRGB__03442,LeftRGB__03442,RightRGB__03442,0.001742657390423119,0.5700487494468689,9.578076362609863
00000,3478,CameraRGB__03444,LeftRGB__03444,RightRGB__03444,-0.00017026469868142158,0.5191832184791565,9.614339828491211
00000,3480,CameraRGB__03446,LeftRGB__03446,RightRGB__03446,-0.0010381495812907815,0.491412490606308,9.634977340698242
00000,3482,CameraRGB__03448,LeftRGB__03448,RightRGB__03448,-0.001203190186060965,0.530508279800415,9.607208251953125
00000,3484,CameraRGB__03450,LeftRGB__03450,RightRGB__03450,0.0036993024405092,0.5422147512435913,9.59769344329834
00000,3486,CameraRGB__03452,LeftRGB__03452,RightRGB__03452,0.000429033359978348,0.5139976143836975,9.61693000793457
00000,3488,CameraRGB__03454,LeftRGB__03454,RightRGB__03454,-0.0009069364168681204,0.5118379592895508,9.619183540344238
00000,3490,CameraRGB__03456,LeftRGB__03456,RightRGB__03456,-0.0012329467572271824,0.529254138469696,9.60539722442627
00000,3492,CameraRGB__03458,LeftRGB__03458,RightRGB__03458,0.003317244118079543,0.5302225947380066,9.605599403381348
00000,3494,CameraRGB__03460,LeftRGB__03460,RightRGB__03460,0.00031580726499669254,0.5144657492637634,9.615399360656738
00000,3496,CameraRGB__03462,LeftRGB__03462,RightRGB__03462,-0.0008928843308240175,0.5192849636077881,9.612010955810547
00000,3498,CameraRGB__03464,LeftRGB__03464,RightRGB__03464,-0.0013201452093198895,0.5268430113792419,9.604899406433105
00000,3500,CameraRGB__03466,LeftRGB__03466,RightRGB__03466,-0.0012521556345745921,0.5243653655052185,9.607057571411133
00000,3502,CameraRGB__03468,LeftRGB__03468,RightRGB__03468,0.002008942887187004,0.5202390551567078,9.610796928405762
00000,3504,CameraRGB__03470,LeftRGB__03470,RightRGB__03470,-0.0003414766979403794,0.5199269652366638,9.609668731689453
00000,3506,CameraRGB__03472,LeftRGB__03472,RightRGB__03472,-0.0011574167292565107,0.5240979194641113,9.606142044067383
00000,3508,CameraRGB__03474,LeftRGB__03474,RightRGB__03474,-0.0013720457209274173,0.5233809351921082,9.606739044189453
00000,3510,CameraRGB__03476,LeftRGB__03476,RightRGB__03476,0.0013754687970504165,0.5212647914886475,9.609014511108398
00000,3512,CameraRGB__03478,LeftRGB__03478,RightRGB__03478,-0.00039043353172019124,0.5215128660202026,9.608808517456055
00000,3514,CameraRGB__03480,LeftRGB__03480,RightRGB__03480,-0.001153944875113666,0.5219389200210571,9.606596946716309
00000,3516,CameraRGB__03482,LeftRGB__03482,RightRGB__03482,-0.001232667244039476,0.5226091742515564,9.605170249938965
00000,3518,CameraRGB__03484,LeftRGB__03484,RightRGB__03484,0.003640327602624893,0.5234031081199646,9.605337142944336
00000,3520,CameraRGB__03486,LeftRGB__03486,RightRGB__03486,0.00046396133257076144,0.5202245712280273,9.606608390808105
00000,3522,CameraRGB__03488,LeftRGB__03488,RightRGB__03488,-0.0008496547234244645,0.5263983607292175,9.60606575012207
00000,3524,CameraRGB__03490,LeftRGB__03490,RightRGB__03490,-0.001163869514130056,0.5172548890113831,9.608498573303223
00000,3526,CameraRGB__03492,LeftRGB__03492,RightRGB__03492,0.003287255298346281,0.5212883353233337,9.606560707092285
00000,3528,CameraRGB__03494,LeftRGB__03494,RightRGB__03494,0.00031967402901500463,0.525435745716095,9.60265827178955
00000,3530,CameraRGB__03496,LeftRGB__03496,RightRGB__03496,-0.0008630816009826958,0.5218147039413452,9.604598999023438
00000,3532,CameraRGB__03498,LeftRGB__03498,RightRGB__03498,-0.0012815699446946383,0.5193281173706055,9.605451583862305
00000,3534,CameraRGB__03500,LeftRGB__03500,RightRGB__03500,-0.00121973583009094,0.5231469869613647,9.602728843688965
00000,3536,CameraRGB__03502,LeftRGB__03502,RightRGB__03502,0.0016383812762796879,0.523987352848053,9.60240650177002
00000,3538,CameraRGB__03504,LeftRGB__03504,RightRGB__03504,-0.00024047745682764798,0.5231109857559204,9.604392051696777
00000,3540,CameraRGB__03506,LeftRGB__03506,RightRGB__03506,-0.001082626054994762,0.5202004313468933,9.60489559173584
00000,3542,CameraRGB__03508,LeftRGB__03508,RightRGB__03508,-0.0013031415874138474,0.5228049755096436,9.602926254272461
00000,3544,CameraRGB__03510,LeftRGB__03510,RightRGB__03510,0.0037734832148998976,0.524624228477478,9.602165222167969
00000,3546,CameraRGB__03512,LeftRGB__03512,RightRGB__03512,0.0005038718227297068,0.5203081965446472,9.604352951049805
00000,3548,CameraRGB__03514,LeftRGB__03514,RightRGB__03514,-0.000846229784656316,0.5216857194900513,9.603777885437012
00000,3550,CameraRGB__03516,LeftRGB__03516,RightRGB__03516,-0.0013588361907750368,0.5233654975891113,9.602118492126465
00000,3552,CameraRGB__03518,LeftRGB__03518,RightRGB__03518,0.0033478604163974524,0.5233914256095886,9.603801727294922
00000,3554,CameraRGB__03520,LeftRGB__03520,RightRGB__03520,0.0003320972027722746,0.5162312984466553,9.606575965881348
00000,3556,CameraRGB__03522,LeftRGB__03522,RightRGB__03522,-0.000885107961948961,0.523857831954956,9.601377487182617
00000,3558,CameraRGB__03524,LeftRGB__03524,RightRGB__03524,-0.0011818013153970242,0.5249332189559937,9.599708557128906
00000,3560,CameraRGB__03526,LeftRGB__03526,RightRGB__03526,-0.0013499929336830974,0.5209945440292358,9.602425575256348
00000,3562,CameraRGB__03528,LeftRGB__03528,RightRGB__03528,0.0020467129070311785,0.5228800773620605,9.602907180786133
00000,3564,CameraRGB__03530,LeftRGB__03530,RightRGB__03530,-0.0003484272165223956,0.5201629400253296,9.602636337280273
00000,3566,CameraRGB__03532,LeftRGB__03532,RightRGB__03532,-0.0011788804549723864,0.5215674638748169,9.601430892944336
00000,3568,CameraRGB__03534,LeftRGB__03534,RightRGB__03534,-0.0013724532909691334,0.5198193788528442,9.60226821899414
00000,3570,CameraRGB__03536,LeftRGB__03536,RightRGB__03536,0.0014161168364807963,0.5217394232749939,9.601208686828613
00000,3572,CameraRGB__03538,LeftRGB__03538,RightRGB__03538,-0.00037401789450086653,0.5286798477172852,9.600615501403809
00000,3574,CameraRGB__03540,LeftRGB__03540,RightRGB__03540,-0.0011567578185349703,0.5171146392822266,9.60442066192627
00000,3576,CameraRGB__03542,LeftRGB__03542,RightRGB__03542,-0.0012440035352483392,0.5202836394309998,9.60198974609375
00000,3578,CameraRGB__03544,LeftRGB__03544,RightRGB__03544,0.003660451853647828,0.5260369777679443,9.598340034484863
00000,3580,CameraRGB__03546,LeftRGB__03546,RightRGB__03546,0.0004654194926843047,0.5212193131446838,9.600810050964355
00000,3582,CameraRGB__03548,LeftRGB__03548,RightRGB__03548,-0.0008537283283658326,0.5190467834472656,9.602840423583984
00000,3584,CameraRGB__03550,LeftRGB__03550,RightRGB__03550,-0.001177778816781938,0.5207787156105042,9.600960731506348
